Frame,Integrated_Intensity,Mean_Intensity,Subtracted_Integrated_Intensity,Subtracted_Mean_Intensity,Rg_(A),Rger_(A),I0,I0er,MW_Vc_(kDa),MWer_Vc_(kDa),MW_Vp_(kDa),File_Name
65,1.18055722E-02,3.41243260E-02,-1.82488147E-05,-4.82397663E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0066.tif
66,1.17991681E-02,3.41010988E-02,-2.46528785E-05,-7.14657217E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0067.tif
67,1.18060984E-02,3.41195427E-02,-1.77225658E-05,-5.30236066E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0068.tif
68,1.18167355E-02,3.41549851E-02,-7.08549920E-06,-1.75802234E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0069.tif
69,1.18155903E-02,3.41497548E-02,-8.23067376E-06,-2.28084391E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0070.tif
70,1.18089740E-02,3.41350622E-02,-1.48469625E-05,-3.75015879E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0071.tif
71,1.17923695E-02,3.40820663E-02,-3.14514786E-05,-9.05030101E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0072.tif
72,1.18002773E-02,3.41081731E-02,-2.35436745E-05,-6.43945605E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0073.tif
73,1.17879022E-02,3.40677574E-02,-3.59187771E-05,-1.04812592E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0074.tif
74,1.18009172E-02,3.41095291E-02,-2.29037540E-05,-6.30355862E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0075.tif
