Q,I(Q),Error
2.96598254E-01,2.56631523E-04,1.99603694E-04
2.96883857E-01,6.36037439E-04,2.00897568E-04
2.97169459E-01,3.64068896E-04,1.96590200E-04
2.97455062E-01,-1.79283321E-04,2.02228645E-04
2.97740664E-01,-1.95879489E-04,1.97803193E-04
2.98026267E-01,-5.79196960E-04,2.02536733E-04
2.98311869E-01,1.08402222E-04,2.03336867E-04
2.98597472E-01,-3.52412462E-05,1.99545335E-04
2.98883075E-01,1.54200941E-04,2.07350436E-04
2.99168677E-01,-1.36394054E-04,2.00638502E-04
2.99454280E-01,1.07899308E-04,2.06367382E-04
2.99739882E-01,1.17316842E-04,2.05048455E-04
3.00025485E-01,1.95197761E-04,2.05712840E-04
3.00311087E-01,-4.59700823E-06,2.10301610E-04
3.00596690E-01,5.89303672E-05,2.03841811E-04
3.00882292E-01,1.99824572E-04,2.11591466E-04
3.01167895E-01,-2.53833830E-04,2.06414455E-04
3.01453498E-01,1.86935067E-04,2.10928731E-04
3.01739100E-01,-3.82363796E-05,2.12195689E-04
3.02024703E-01,4.56508249E-04,2.09424590E-04
3.02310305E-01,1.71687454E-04,2.16879450E-04
3.02595908E-01,-1.31003559E-04,2.08173833E-04
3.02881510E-01,-1.91420317E-04,2.14783709E-04
3.03167113E-01,3.14302742E-05,2.14055822E-04
3.03452715E-01,-2.42099166E-04,2.14066607E-04
3.03738318E-01,2.13757157E-05,2.19473739E-04
3.04023921E-01,2.48938799E-04,2.12070116E-04
3.04309523E-01,-1.16303563E-04,2.21040595E-04
3.04595126E-01,1.48545951E-04,2.15753654E-04
3.04880728E-01,3.96370888E-05,2.20459930E-04
3.05166331E-01,-9.37916338E-05,2.20993809E-04
3.05451933E-01,2.61083245E-04,2.19265412E-04
3.05737536E-01,3.56875360E-04,2.26216854E-04
3.06023138E-01,4.76166606E-05,2.18240120E-04
3.06308741E-01,1.17730349E-04,2.25389495E-04
3.06594344E-01,2.19888985E-04,2.25272440E-04
3.06879946E-01,-1.92534178E-04,2.23927537E-04
3.07165549E-01,-2.28650868E-04,2.30209147E-04
3.07451151E-01,3.42167914E-04,2.24157942E-04
3.07736754E-01,7.15702772E-05,2.30342704E-04
3.08022356E-01,-8.00453126E-05,2.25435555E-04
3.08307959E-01,4.07211483E-05,2.31995694E-04
3.08593561E-01,-6.72042370E-05,2.32092133E-04
3.08879164E-01,-8.75443220E-05,2.28044553E-04
3.09164767E-01,-4.13917005E-05,2.37673498E-04
3.09450369E-01,-5.33722341E-05,2.28355958E-04
3.09735972E-01,2.86966562E-04,2.37689370E-04
3.10021574E-01,2.44121999E-04,2.34338341E-04
3.10307177E-01,4.27529216E-04,2.36812301E-04
3.10592779E-01,-2.46688724E-05,2.42734333E-04
3.10878382E-01,4.70213592E-04,2.33604115E-04
3.11163984E-01,-8.21650028E-05,2.42564970E-04
3.11449587E-01,1.39176846E-05,2.37106832E-04
3.11735190E-01,-1.01026148E-04,2.43282410E-04
3.12020792E-01,3.85306776E-05,2.43562062E-04
3.12306395E-01,-2.45574862E-04,2.41882939E-04
3.12591997E-01,6.26891851E-05,2.48285972E-04
3.12877600E-01,-1.68077648E-04,2.39840716E-04
3.13163202E-01,1.58526003E-04,2.46071055E-04
3.13448805E-01,-2.18000263E-04,2.43360864E-04
3.13734407E-01,1.13915652E-04,2.43696766E-04
3.14020010E-01,2.54925340E-04,2.50586038E-04
3.14305613E-01,1.50963664E-04,2.38285218E-04
3.14591215E-01,-1.94653869E-04,2.47323801E-04
3.14876818E-01,-1.43423676E-05,2.42771659E-04
3.15162420E-01,-2.22183764E-04,2.43764472E-04
3.15448023E-01,4.06868756E-04,2.47841586E-04
3.15733625E-01,5.33014536E-05,2.42065634E-04
3.16019228E-01,-2.99006701E-04,2.49864040E-04
3.16304830E-01,-5.83156943E-05,2.39604597E-04
3.16590433E-01,4.77954745E-05,2.49318825E-04
3.16876036E-01,-3.84375453E-05,2.46363588E-04
3.17161638E-01,-3.51965427E-04,2.47636169E-04
3.17447241E-01,-1.88086182E-04,2.52111261E-04
3.17732843E-01,3.77669930E-05,2.43625170E-04
3.18018446E-01,-1.79018825E-04,2.53918790E-04
3.18304048E-01,-1.91077590E-04,2.49172322E-04
3.18589651E-01,-1.04945153E-04,2.54906945E-04
3.18875253E-01,1.03943050E-04,2.55803401E-04
3.19160856E-01,5.50635159E-05,2.54027953E-04
3.19446459E-01,9.12435353E-05,2.62269920E-04
3.19732061E-01,-6.26631081E-05,2.50649597E-04
3.20017664E-01,-4.68268991E-06,2.64871431E-04
3.20303266E-01,1.30604953E-04,2.59410398E-04
3.20588869E-01,1.65455043E-04,2.63984009E-04
3.20874471E-01,8.65682960E-05,2.69088830E-04
3.21160074E-01,6.91600144E-05,2.57774903E-04
3.21445676E-01,-3.08103859E-04,2.69276192E-04
3.21731279E-01,-1.11520290E-04,2.62220876E-04
3.22016882E-01,-1.30500644E-04,2.73010610E-04
3.22302484E-01,1.09858811E-04,2.68485986E-04
3.22588087E-01,6.31585717E-04,2.71942446E-04
3.22873689E-01,1.36986375E-04,2.81589048E-04
3.23159292E-01,2.07070261E-04,2.64753196E-04
3.23444894E-01,1.23661011E-04,2.83530720E-04
3.23730497E-01,-8.53352249E-05,2.72292792E-04
3.24016099E-01,-2.60025263E-04,2.80436003E-04
3.24301702E-01,2.70586461E-04,2.91408109E-04
3.24587305E-01,-3.50125134E-04,2.69663734E-04
3.24872907E-01,1.10194087E-05,2.90446738E-04
3.25158510E-01,-4.87159938E-04,2.76926539E-04
3.25444112E-01,2.15414912E-04,2.92139092E-04
3.25729715E-01,1.33950263E-04,2.86809349E-04
3.26015317E-01,1.72939152E-04,2.89636676E-04
3.26300920E-01,-1.88145787E-04,3.01303110E-04
3.26586522E-01,-6.26817346E-05,2.85196361E-04
3.26872125E-01,-1.62124634E-05,2.99951494E-04
3.27157728E-01,4.16506082E-04,2.93183005E-04
3.27443330E-01,7.13653862E-05,3.02430176E-04
3.27728933E-01,3.36803496E-05,3.08705377E-04
3.28014535E-01,4.46032733E-04,2.94499102E-04
3.28300138E-01,-1.13997608E-04,3.13853363E-04
3.28585740E-01,-2.66376883E-04,2.95162172E-04
3.28871343E-01,6.99684024E-05,3.15122610E-04
3.29156945E-01,2.61876732E-04,3.07440805E-04
3.29442548E-01,1.47920102E-04,3.11649467E-04
3.29728151E-01,-2.35054642E-04,3.26047528E-04
3.30013753E-01,-1.15953386E-04,3.01857751E-04
3.30299356E-01,2.68459320E-04,3.28986401E-04
3.30584958E-01,9.11802053E-05,3.11248087E-04
3.30870561E-01,-1.19607896E-04,3.25556363E-04
3.31156163E-01,3.53645533E-04,3.33418174E-04
3.31441766E-01,4.06842679E-04,3.20450286E-04
3.31727368E-01,-7.30641186E-05,3.45086531E-04
3.32012971E-01,-8.84123147E-05,3.19080306E-04
3.32298574E-01,1.01967528E-03,3.47271273E-04
3.32584176E-01,-1.84688717E-04,3.31367457E-04
3.32869779E-01,-1.97626650E-05,3.42003488E-04
3.33155381E-01,-2.02149153E-04,3.61396769E-04
3.33440984E-01,-3.57050449E-04,3.27252975E-04
3.33726586E-01,-1.59554183E-04,3.61196872E-04
3.34012189E-01,1.24350190E-04,3.40253285E-04
3.34297791E-01,3.39832157E-04,3.58903750E-04
3.34583394E-01,-4.45827842E-04,3.58934564E-04
3.34868997E-01,-3.44771892E-04,3.50794600E-04
3.35154599E-01,-5.42938709E-04,3.80996775E-04
3.35440202E-01,2.12267041E-04,3.49244654E-04
3.35725804E-01,-5.51372766E-04,3.81496471E-04
3.36011407E-01,-2.17858702E-04,3.66521282E-04
3.36297009E-01,4.90993261E-04,3.80666167E-04
3.36582612E-01,1.99861825E-05,4.00383720E-04
3.36868214E-01,-3.66482884E-04,3.59424973E-04
3.37153817E-01,-1.45621598E-04,4.03190527E-04
3.37439420E-01,-2.27615237E-05,3.78431421E-04
3.37725022E-01,3.30321491E-04,4.06089479E-04
3.38010625E-01,-1.98379159E-04,4.03714761E-04
3.38296227E-01,-2.12278217E-04,3.89687637E-04
3.38581830E-01,-4.33966517E-04,4.37171264E-04
3.38867432E-01,-2.43462622E-04,3.84177244E-04
3.39153035E-01,7.32645392E-04,4.43103361E-04
3.39438637E-01,5.72424382E-04,4.06457506E-04
3.39724240E-01,-5.57936728E-05,4.36361688E-04
3.40009843E-01,-1.25195831E-04,4.66861547E-04
3.40295445E-01,3.66128981E-04,4.03340587E-04
3.40581048E-01,-6.72899187E-05,4.65365088E-04
3.40866650E-01,1.83776021E-04,4.29258508E-04
3.41152253E-01,-1.54897571E-05,4.67624098E-04
3.41437855E-01,-7.52694905E-05,4.56082707E-04
3.41723458E-01,-5.33461571E-06,4.60825230E-04
3.42009060E-01,2.93098390E-04,5.21812515E-04
3.42294663E-01,-5.05447388E-04,4.42761973E-04
3.42580266E-01,-4.10534441E-04,5.11271292E-04
3.42865868E-01,-4.21110541E-04,4.75015874E-04
3.43151471E-01,2.21766531E-05,5.05194641E-04
3.43437073E-01,2.89991498E-04,5.78563858E-04
3.43722676E-01,-2.75783241E-05,4.62253800E-04
3.44008278E-01,5.36598265E-04,6.18079782E-04
3.44293881E-01,8.37028027E-04,4.89470034E-04
3.44579483E-01,1.10007823E-05,5.92955554E-04
3.44865086E-01,-6.56608492E-04,5.47646478E-04
3.45150689E-01,-4.11581248E-04,5.60133925E-04
3.45436291E-01,-8.87580216E-04,7.00294134E-04
3.45721894E-01,4.10728157E-04,5.11400506E-04
3.46007496E-01,4.98399138E-04,7.40332370E-04
3.46293099E-01,-6.43022358E-04,5.41604859E-04
3.46578701E-01,9.38005745E-04,7.40740059E-04
3.46864304E-01,-3.89859080E-04,6.67969539E-04
3.47149906E-01,5.84684312E-05,6.48085559E-04
3.47435509E-01,4.18841839E-04,8.37668963E-04
3.47721112E-01,-1.20492652E-03,6.10808518E-04
3.48006714E-01,-3.50750983E-04,8.96856366E-04
3.48292317E-01,-2.46550888E-04,6.58932601E-04
3.48577919E-01,1.77796930E-04,9.71489691E-04
3.48863522E-01,1.23417377E-03,1.02211359E-03
3.49149124E-01,1.69228762E-04,7.49212166E-04
