Q,I(Q),Error
2.98026267E-01,2.31135637E-04,1.63951398E-04
2.98311869E-01,8.30218196E-05,1.63622034E-04
2.98597472E-01,2.79586762E-04,1.60809305E-04
2.98883075E-01,4.24724072E-04,1.66975693E-04
2.99168677E-01,-4.42638993E-05,1.62063360E-04
2.99454280E-01,3.61900777E-04,1.66545599E-04
2.99739882E-01,2.31314451E-04,1.65040729E-04
3.00025485E-01,1.49317086E-04,1.65479856E-04
3.00311087E-01,2.21792608E-04,1.69760699E-04
3.00596690E-01,1.27322972E-04,1.64092140E-04
3.00882292E-01,1.25356019E-05,1.70023124E-04
3.01167895E-01,1.44913793E-05,1.66051938E-04
3.01453498E-01,8.75256956E-05,1.69957479E-04
3.01739100E-01,1.49719417E-04,1.70274583E-04
3.02024703E-01,1.95577741E-06,1.67916373E-04
3.02310305E-01,3.48649919E-05,1.74255831E-04
3.02595908E-01,-2.36146152E-04,1.67586862E-04
3.02881510E-01,-7.86706805E-05,1.73357102E-04
3.03167113E-01,1.90809369E-05,1.72282565E-04
3.03452715E-01,3.06591392E-06,1.73265790E-04
3.03738318E-01,4.57949936E-05,1.76890013E-04
3.04023921E-01,2.45645642E-04,1.70879959E-04
3.04309523E-01,-1.59405172E-04,1.77943214E-04
3.04595126E-01,6.57513738E-05,1.73607852E-04
3.04880728E-01,2.66853720E-04,1.78058047E-04
3.05166331E-01,1.53057277E-04,1.77882002E-04
3.05451933E-01,-4.13801521E-04,1.75997285E-04
3.05737536E-01,4.18718904E-04,1.81776983E-04
3.06023138E-01,-9.64812934E-05,1.75134278E-04
3.06308741E-01,1.44619495E-04,1.81932245E-04
3.06594344E-01,9.26852226E-05,1.80546915E-04
3.06879946E-01,2.42311507E-04,1.80452666E-04
3.07165549E-01,2.31899321E-04,1.85702132E-04
3.07451151E-01,-4.55938280E-05,1.80589481E-04
3.07736754E-01,-9.39890742E-06,1.85609709E-04
3.08022356E-01,3.31189483E-04,1.81655422E-04
3.08307959E-01,-5.13121486E-05,1.86477946E-04
3.08593561E-01,1.35101378E-04,1.87118605E-04
3.08879164E-01,6.65523112E-05,1.83962824E-04
3.09164767E-01,-2.48406082E-04,1.90636752E-04
3.09450369E-01,5.55567443E-04,1.84397077E-04
3.09735972E-01,2.45559961E-04,1.91053851E-04
3.10021574E-01,-2.72680074E-04,1.88263671E-04
3.10307177E-01,4.99378890E-04,1.90416318E-04
3.10592779E-01,1.53500587E-04,1.95439607E-04
3.10878382E-01,3.89058143E-04,1.87408608E-04
3.11163984E-01,-8.03731382E-05,1.96335383E-04
3.11449587E-01,-9.41269100E-05,1.90745275E-04
3.11735190E-01,-8.57375562E-05,1.96211906E-04
3.12020792E-01,-3.96482646E-05,1.96034496E-04
3.12306395E-01,3.00746411E-04,1.95025822E-04
3.12591997E-01,3.26048583E-04,2.00634952E-04
3.12877600E-01,-3.93200666E-04,1.92404258E-04
3.13163202E-01,3.24100256E-06,1.98368462E-04
3.13448805E-01,5.15170395E-05,1.96429882E-04
3.13734407E-01,3.70182097E-05,1.96905707E-04
3.14020010E-01,3.24629247E-04,2.02083688E-04
3.14305613E-01,1.68893486E-04,1.92266828E-04
3.14591215E-01,-2.40709633E-04,1.99654612E-04
3.14876818E-01,1.04438514E-04,1.95805468E-04
3.15162420E-01,3.70066613E-04,1.98095131E-04
3.15448023E-01,5.10346144E-04,1.99468922E-04
3.15733625E-01,-9.05543566E-05,1.95811614E-04
3.16019228E-01,3.05354595E-04,2.01969954E-04
3.16304830E-01,2.15902925E-04,1.93466520E-04
3.16590433E-01,1.57158822E-04,2.00756353E-04
3.16876036E-01,-6.15380704E-05,1.98066669E-04
3.17161638E-01,2.98008323E-04,2.01023897E-04
3.17447241E-01,2.70660967E-04,2.04246145E-04
3.17732843E-01,1.60299242E-05,1.96403317E-04
3.18018446E-01,1.13368034E-04,2.05260898E-04
3.18304048E-01,2.35214829E-04,2.01728795E-04
3.18589651E-01,-2.50391662E-04,2.04715651E-04
3.18875253E-01,3.83090228E-04,2.06816040E-04
3.19160856E-01,1.40730292E-04,2.05545604E-04
3.19446459E-01,2.54888088E-04,2.11894570E-04
3.19732061E-01,-1.68554485E-04,2.02012202E-04
3.20017664E-01,6.53974712E-05,2.13667564E-04
3.20303266E-01,5.52423298E-05,2.08804737E-04
3.20588869E-01,7.14883208E-05,2.11612972E-04
3.20874471E-01,-1.60690397E-04,2.17008240E-04
3.21160074E-01,2.73749232E-04,2.07642865E-04
3.21445676E-01,-8.58791173E-05,2.17060610E-04
3.21731279E-01,1.18661672E-04,2.11515104E-04
3.22016882E-01,-8.29510391E-05,2.20517427E-04
3.22302484E-01,1.68830156E-04,2.16367031E-04
3.22588087E-01,-9.58740711E-05,2.17374275E-04
3.22873689E-01,-3.48594040E-04,2.25592673E-04
3.23159292E-01,2.79445201E-04,2.13571029E-04
3.23444894E-01,-7.09593296E-05,2.28855629E-04
3.23730497E-01,3.62452120E-04,2.19828800E-04
3.24016099E-01,1.86063349E-04,2.25906602E-04
3.24301702E-01,6.42128289E-05,2.33923232E-04
3.24587305E-01,-2.14036554E-04,2.17496306E-04
3.24872907E-01,-4.24392521E-04,2.33155338E-04
3.25158510E-01,-9.54940915E-05,2.24271701E-04
3.25444112E-01,1.63715333E-04,2.35557394E-04
3.25729715E-01,3.31468880E-04,2.31812591E-04
3.26015317E-01,1.76526606E-04,2.32112932E-04
3.26300920E-01,6.35176897E-04,2.43858599E-04
3.26586522E-01,1.06483698E-04,2.29638937E-04
3.26872125E-01,1.20159239E-04,2.41877215E-04
3.27157728E-01,4.64588404E-04,2.35273391E-04
3.27443330E-01,2.07871199E-05,2.43473464E-04
3.27728933E-01,1.45014375E-04,2.48778335E-04
3.28014535E-01,2.76938081E-05,2.36733634E-04
3.28300138E-01,1.14303082E-04,2.54259711E-04
3.28585740E-01,7.85887241E-05,2.38731731E-04
3.28871343E-01,3.87568027E-04,2.54213591E-04
3.29156945E-01,5.44410199E-04,2.47783985E-04
3.29442548E-01,-1.98505819E-04,2.50418555E-04
3.29728151E-01,-2.62279063E-04,2.63993887E-04
3.30013753E-01,4.12985682E-05,2.43666956E-04
3.30299356E-01,6.75357878E-05,2.65196907E-04
3.30584958E-01,-2.76744366E-04,2.49797167E-04
3.30870561E-01,4.35691327E-04,2.63771064E-04
3.31156163E-01,2.36831605E-04,2.68039401E-04
3.31441766E-01,1.94914639E-04,2.57666496E-04
3.31727368E-01,4.67769802E-04,2.77566401E-04
3.32012971E-01,1.56011432E-04,2.57537518E-04
3.32298574E-01,1.61286443E-04,2.76995506E-04
3.32584176E-01,-3.06565315E-04,2.65716990E-04
3.32869779E-01,-1.21355057E-04,2.75548942E-04
3.33155381E-01,-1.12216920E-04,2.89262919E-04
3.33440984E-01,3.45036387E-05,2.63961046E-04
3.33726586E-01,4.85710800E-04,2.91439422E-04
3.34012189E-01,-3.32336873E-04,2.73620555E-04
3.34297791E-01,1.42201781E-04,2.89311201E-04
3.34583394E-01,4.02245671E-04,2.91360132E-04
3.34868997E-01,4.78431582E-04,2.84397790E-04
3.35154599E-01,1.30943954E-05,3.08474753E-04
3.35440202E-01,4.15369868E-06,2.80250586E-04
3.35725804E-01,-2.50026584E-04,3.05845300E-04
3.36011407E-01,8.93905759E-04,2.96565995E-04
3.36297009E-01,4.00550663E-04,3.04999487E-04
3.36582612E-01,-2.94260681E-04,3.24772826E-04
3.36868214E-01,1.88581645E-04,2.89686990E-04
3.37153817E-01,-2.25722790E-04,3.24747824E-04
3.37439420E-01,5.44145703E-04,3.05127586E-04
3.37725022E-01,5.08554280E-04,3.25773475E-04
3.38010625E-01,9.10349190E-05,3.25987588E-04
3.38296227E-01,-2.88154930E-04,3.14693342E-04
3.38581830E-01,3.90168279E-04,3.53819583E-04
3.38867432E-01,2.65184790E-04,3.11776146E-04
3.39153035E-01,-1.33801252E-04,3.54908494E-04
3.39438637E-01,-3.01226974E-04,3.23740700E-04
3.39724240E-01,1.87531114E-04,3.52973752E-04
3.40009843E-01,2.63303518E-05,3.75119167E-04
3.40295445E-01,2.21606344E-04,3.24713477E-04
3.40581048E-01,3.69630754E-04,3.78685187E-04
3.40866650E-01,2.41175294E-04,3.43920509E-04
3.41152253E-01,-1.06744468E-04,3.75586561E-04
3.41437855E-01,-3.01033258E-04,3.67726333E-04
3.41723458E-01,3.85388732E-04,3.73511426E-04
3.42009060E-01,5.51819801E-04,4.17813045E-04
3.42294663E-01,4.82987612E-04,3.58954308E-04
3.42580266E-01,1.68938190E-04,4.12698068E-04
3.42865868E-01,1.78251415E-04,3.87413100E-04
3.43151471E-01,-9.45813954E-05,4.06031497E-04
3.43437073E-01,9.89809632E-05,4.59969729E-04
3.43722676E-01,-1.30292028E-04,3.73322452E-04
3.44008278E-01,5.64940274E-05,4.93727646E-04
3.44293881E-01,-4.01731580E-04,3.92680686E-04
3.44579483E-01,1.35984272E-04,4.75944584E-04
3.44865086E-01,3.78571451E-04,4.40666578E-04
3.45150689E-01,1.57214701E-04,4.52973119E-04
3.45436291E-01,-7.26114959E-04,5.64906499E-04
3.45721894E-01,1.44496560E-04,4.08360634E-04
3.46007496E-01,2.73376703E-04,5.94090044E-04
3.46293099E-01,-4.91403043E-05,4.39132431E-04
3.46578701E-01,-1.06744468E-04,5.90547006E-04
3.46864304E-01,4.82205302E-04,5.39891734E-04
3.47149906E-01,-1.03290007E-03,5.17184882E-04
3.47435509E-01,7.70390034E-04,6.73680076E-04
3.47721112E-01,-8.93529505E-04,4.89968586E-04
3.48006714E-01,-5.79707325E-04,7.26930760E-04
3.48292317E-01,2.05416232E-04,5.31690011E-04
3.48577919E-01,8.37929547E-05,7.85521979E-04
3.48863522E-01,-6.93250448E-04,8.05690280E-04
3.49149124E-01,1.13615766E-03,6.09232907E-04
