Frame,Integrated_Intensity,Mean_Intensity,Subtracted_Integrated_Intensity,Subtracted_Mean_Intensity,Rg_(A),Rger_(A),I0,I0er,MW_Vc_(kDa),MWer_Vc_(kDa),MW_Vp_(kDa),File_Name
47,1.13168691E-02,3.27072218E-02,-2.66038523E-05,-7.90127960E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0048.tif
48,1.13156673E-02,3.27018164E-02,-2.78056371E-05,-8.44175738E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0049.tif
49,1.13090397E-02,3.26855220E-02,-3.44331755E-05,-1.00713754E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0050.tif
50,1.13145308E-02,3.27084549E-02,-2.89421144E-05,-7.77771056E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0051.tif
51,1.13141782E-02,3.26967724E-02,-2.92946704E-05,-8.94577970E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0052.tif
52,1.13173016E-02,3.27095799E-02,-2.61712992E-05,-7.66528974E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0053.tif
53,1.12982806E-02,3.26475315E-02,-4.51922910E-05,-1.38699586E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0054.tif
54,1.13040539E-02,3.26726027E-02,-3.94190354E-05,-1.13630726E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0055.tif
55,1.12949081E-02,3.26447971E-02,-4.85648657E-05,-1.41433076E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0056.tif
56,1.13146623E-02,3.27045396E-02,-2.88105960E-05,-8.16917745E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0057.tif
57,1.13110587E-02,3.26975174E-02,-3.24141667E-05,-8.87153001E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0058.tif
58,1.12994720E-02,3.26637477E-02,-4.40009954E-05,-1.22489408E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0059.tif
59,1.13201429E-02,3.27152573E-02,-2.33300627E-05,-7.09769738E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0060.tif
60,1.13130696E-02,3.26922610E-02,-3.04033317E-05,-9.39708916E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0061.tif
61,1.13072476E-02,3.26786265E-02,-3.62253513E-05,-1.07606480E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0062.tif
62,1.13155756E-02,3.27047221E-02,-2.78973032E-05,-8.15076564E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0063.tif
63,1.13305686E-02,3.27511169E-02,-1.29042976E-05,-3.51188864E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0064.tif
64,1.13122315E-02,3.26936916E-02,-3.12414347E-05,-9.25417262E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0065.tif
