,,Well,A07,A08,A09,A10,A11,A12,B07,B08,B09,B10,B11,B12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C07,C08,C09,C10,C11,C12,,,,,,,,,,,,
PUMA S1,1020,570,4533,5112,4970,4754,4818,4984,4374,4800,4761,4169,4421,3882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5577,5415,5515,5201,5230,5282,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,571,4328,4867,4748,4528,4599,4773,4181,4590,4543,3963,4213,3727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5338,5214,5259,4947,5010,5069,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,572,4185,4706,4586,4348,4415,4585,4015,4384,4377,3821,4053,3584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5115,4982,5054,4767,4808,4878,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,573,3986,4495,4368,4166,4208,4366,3831,4218,4192,3634,3859,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4902,4761,4812,4543,4608,4638,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,574,3817,4247,4185,3975,4049,4187,3662,4035,4005,3478,3698,3288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4670,4548,4610,4344,4384,4452,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,575,3685,4123,4063,3833,3899,4040,3522,3905,3885,3371,3582,3153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4504,4381,4443,4209,4235,4268,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,576,3533,3955,3895,3737,3746,3922,3434,3757,3727,3227,3431,3037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4314,4223,4285,4026,4083,4132,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,577,3365,3785,3715,3502,3556,3695,3233,3560,3544,3081,3275,2862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4116,4012,4056,3839,3855,3884,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,578,3217,3610,3525,3370,3438,3563,3087,3410,3410,2945,3116,2768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3954,3842,3879,3686,3729,3764,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,579,3022,3394,3300,3148,3213,3330,2884,3171,3168,2747,2933,2575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3699,3586,3653,3453,3447,3503,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,580,2905,3273,3222,3044,3056,3188,2791,3095,3072,2643,2803,2481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3574,3466,3521,3298,3327,3382,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,581,2717,3039,2988,2838,2890,2996,2619,2857,2835,2485,2622,2332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3334,3265,3304,3089,3141,3151,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,582,2634,2963,2903,2778,2809,2906,2555,2802,2761,2404,2541,2271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3238,3122,3186,3012,3024,3042,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,583,2529,2838,2791,2680,2678,2807,2439,2702,2657,2322,2427,2160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3117,3018,3075,2875,2913,2927,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,584,2440,2737,2705,2584,2613,2712,2351,2590,2576,2229,2384,2117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3004,2921,2932,2785,2804,2821,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,585,2359,2642,2590,2470,2508,2593,2277,2487,2489,2152,2298,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2887,2814,2847,2678,2702,2723,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,586,2290,2578,2514,2395,2431,2531,2189,2439,2411,2085,2223,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2804,2737,2768,2610,2613,2654,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,587,2180,2460,2382,2309,2322,2424,2128,2314,2305,2005,2117,1879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2685,2604,2628,2492,2513,2537,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,588,2131,2372,2315,2208,2241,2328,2046,2248,2221,1930,2061,1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2596,2518,2555,2429,2433,2447,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,589,2083,2324,2267,2158,2184,2254,1999,2191,2176,1886,1979,1775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2514,2463,2479,2330,2358,2382,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,590,2016,2244,2190,2108,2118,2190,1923,2125,2111,1829,1932,1732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2457,2380,2407,2277,2276,2264,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,591,1955,2189,2137,2055,2070,2152,1883,2057,2033,1793,1892,1673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,2310,2347,2213,2222,2252,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,592,1902,2126,2057,1969,2005,2078,1809,1999,1990,1704,1821,1591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308,2240,2253,2129,2152,2155,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,593,1843,2050,2031,1926,1949,2031,1790,1970,1939,1677,1792,1588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2247,2212,2212,2094,2097,2113,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,594,1782,1992,1960,1869,1881,1959,1717,1872,1863,1625,1720,1505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2162,2116,2126,2008,2022,2063,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,595,1750,1936,1880,1809,1839,1893,1660,1812,1810,1585,1671,1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2106,2048,2086,1945,1971,1991,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,596,1674,1871,1841,1761,1768,1832,1612,1781,1743,1535,1632,1451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2053,2004,2015,1879,1893,1939,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,597,1620,1849,1783,1704,1725,1792,1572,1725,1695,1490,1580,1413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,1932,1952,1857,1853,1858,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,598,1570,1778,1726,1651,1674,1728,1520,1655,1657,1443,1521,1371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1913,1871,1884,1785,1793,1798,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,599,1518,1699,1646,1558,1591,1629,1456,1593,1582,1401,1462,1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1806,1770,1804,1701,1716,1716,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,600,1449,1645,1607,1541,1558,1594,1413,1569,1554,1362,1434,1276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1794,1731,1754,1663,1640,1668,0,0,0,0,0,0,0,0,0,0,0,0
