Frame,Integrated_Intensity,Mean_Intensity,Subtracted_Integrated_Intensity,Subtracted_Mean_Intensity,Rg_(A),Rger_(A),I0,I0er,MW_Vc_(kDa),MWer_Vc_(kDa),MW_Vp_(kDa),File_Name
64,1.17115038E-02,3.38434391E-02,2.18230076E-05,5.87343202E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0065.tif
65,1.17059640E-02,3.38384956E-02,1.62832121E-05,5.37871310E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0066.tif
66,1.16964349E-02,3.38056087E-02,6.75407429E-06,2.08984147E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0067.tif
67,1.16962075E-02,3.38001251E-02,6.52670872E-06,1.54165227E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0068.tif
68,1.16862617E-02,3.37769873E-02,-3.41913615E-06,-7.72136173E-06,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0069.tif
69,1.17131740E-02,3.38515714E-02,2.34931919E-05,6.68611319E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0070.tif
70,1.17006988E-02,3.38202193E-02,1.10179647E-05,3.55116281E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0071.tif
71,1.17065107E-02,3.38268094E-02,1.68298634E-05,4.21026634E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0072.tif
72,1.16937373E-02,3.37960571E-02,4.05648515E-06,1.13481083E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0073.tif
73,1.17049535E-02,3.38256396E-02,1.52726411E-05,4.09328022E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0074.tif
74,1.17049205E-02,3.38310823E-02,1.52397024E-05,4.63742654E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0075.tif
75,1.16873893E-02,3.37754674E-02,-2.29156255E-06,-9.24124015E-06,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0076.tif
76,1.16931590E-02,3.37952375E-02,3.47818657E-06,1.05266954E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0077.tif
77,1.16999822E-02,3.38150822E-02,1.03013523E-05,3.03691413E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0078.tif
78,1.16853836E-02,3.37724313E-02,-4.29721290E-06,-1.22813317E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0079.tif
79,1.16789394E-02,3.37545872E-02,-1.07414483E-05,-3.01245036E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0080.tif
80,1.16869042E-02,3.37730534E-02,-2.77666635E-06,-1.16571964E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0081.tif
81,1.16966142E-02,3.38038281E-02,6.93330506E-06,1.91203781E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0082.tif
82,1.16983658E-02,3.38063948E-02,8.68494048E-06,2.16859498E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0083.tif
83,1.16904133E-02,3.37873399E-02,7.32398254E-07,2.63034212E-06,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0084.tif
84,1.16877778E-02,3.37752849E-02,-1.90310182E-06,-9.42274437E-06,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0085.tif
85,1.16882284E-02,3.37861925E-02,-1.45244030E-06,1.48370668E-06,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0086.tif
86,1.16939421E-02,3.38003077E-02,4.26130078E-06,1.55970356E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0087.tif
87,1.16968248E-02,3.38052250E-02,7.14396498E-06,2.05160159E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0088.tif
88,1.17069123E-02,3.38311568E-02,1.72314937E-05,4.64470613E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0089.tif
89,1.16955763E-02,3.38059589E-02,5.89544606E-06,2.12486266E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0090.tif
90,1.16855760E-02,3.37752774E-02,-4.10483913E-06,-9.42966290E-06,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0091.tif
